country,year,gdp,population,primary_energy_consumption,coal_cons_per_capita,gas_energy_per_capita,hydro_elec_per_capita,low_carbon_energy_per_capita,oil_energy_per_capita,renewables_energy_per_capita,renewables_consumption,fossil_fuel_consumption
United Arab Emirates,2022,734906220544,9441138,1402.732,3022.828,73982.82,1513.677689,8298.862919,64320.086,5680.428812,236.011866,1334.276
United Kingdom,1991,1487460892672,57359452,2561.217,13190.321,10334.293,80.545,3762.263,17365.162,272.571,15.635,2345.415
United Kingdom,1992,1491383222272,57509240,2545.327,12369.904,10257.833,94.42,4118.295,17513.418,328.626,18.899,2308.487
United Kingdom,1993,1527375331328,57647464,2574.725,10746.068,11661.782,74.591,4696.314,17559.119,298.194,17.19,2303.994
United Kingdom,1994,1585210327040,57785900,2543.823,10009.473,11979.609,88.084,4698.336,17334.1,363.342,20.996,2272.325
United Kingdom,1995,1623418994688,57930364,2552.545,9527.185,12740.923,83.549,4705.512,17088.684,347.924,20.155,2279.953
United Kingdom,1996,1663252430848,58078584,2676.295,8884.11,14804.781,58.369,4922.225,17469.461,296.934,17.245,2390.419
United Kingdom,1997,1713664294912,58250192,2629.999,7899.988,15179.047,71.588,5153.585,16917.424,372.644,21.707,2329.802
United Kingdom,1998,1766690914304,58438320,2651.819,7678.03,15732.91,87.614,5278.927,16688.215,448.315,26.199,2343.327
United Kingdom,1999,1822988828672,58635204,2639.632,6803.372,16694.354,91.072,5102.416,16417.73,498.678,29.24,2340.451
United Kingdom,2000,1889457799168,58850044,2664.474,7258.241,17220.328,86.491,4615.071,16182.002,513.683,30.23,2392.876
United Kingdom,2001,1939162398720,59092016,2692.175,7658.317,17067.143,68.706,4792.184,16041.381,494.152,29.2,2408.995
United Kingdom,2002,1983811813376,59355688,2631.41,6996.945,16769.1,80.7,4716.43,15850.422,571.003,33.892,2351.462
United Kingdom,2003,2050645557248,59649800,2669.371,7429.167,16732.525,54.149,4690.907,15898.105,553.27,33.002,2389.559
United Kingdom,2004,2100502593536,59995852,2691.21,7208.927,16999.158,80.672,4407.859,16240.656,720.683,43.238,2426.757
United Kingdom,2005,2160945659904,60383740,2713.482,7294.403,16459.162,81.479,4580.5,16603.236,866.524,52.324,2436.895
United Kingdom,2006,2212969054208,60803700,2678.878,7910.523,15502.385,75.489,4322.844,16322.067,934.672,56.832,2416.033
United Kingdom,2007,2267379924992,61260680,2604.628,7392.854,15556.555,82.924,3821.696,15746.02,1030.029,63.1,2370.508
United Kingdom,2008,2251038392320,61742152,2559.33,6807.882,15845.338,83.249,3498.579,15300.101,1206.319,74.481,2343.32
United Kingdom,2009,2151646494720,62243384,2430.017,5569.99,14655.967,84.025,4360.39,14454.215,1385.404,86.232,2158.611
United Kingdom,2010,2190775025664,62760048,2481.533,5653.417,15693.558,57.202,4088.515,14104.521,1451.408,91.09,2224.938
United Kingdom,2011,2221719158784,63286360,2342.043,5652.15,12944.101,89.909,4706.266,13704.554,1820.895,115.238,2044.2
United Kingdom,2012,2250912301056,63808728,2379.613,7071.983,12051.445,83.217,4942.063,13227.42,2038.913,130.1,2064.266
United Kingdom,2013,2293924888576,64302296,2371.596,6763.749,11869.833,73.092,5442.836,12805.558,2571.117,165.329,2021.609
United Kingdom,2014,2363952726016,64773504,2240.112,5421.879,10815.457,90.932,5634.756,12711.677,3076.277,199.261,1875.129
United Kingdom,2015,2415783051264,65224368,2275.699,4251.833,11045.789,96.59,6618.769,12973.933,3831.729,249.922,1843.994
United Kingdom,2016,2460057337856,65655204,2251.756,2150.207,12287.471,81.791,6593.691,13265.315,3787.284,248.655,1818.846
United Kingdom,2017,2506603626496,66064808,2252.731,1729.008,11889.705,89.004,7122.224,13357.874,4403.344,290.906,1782.203
United Kingdom,2018,2540210225152,66432996,2243.542,1456.902,11826.357,81.887,7379.375,13108.863,4892.872,325.048,1753.308
United Kingdom,2019,2540210225152,66778660,2196.601,1033.906,11632.203,88.801,7445.503,12782.146,5317.344,355.085,1699.401
United Kingdom,2020,2540210225152,67059472,1973.261,945.169,10905.914,99.613,7767.351,9807.104,5877.832,394.164,1452.387
United Kingdom,2021,2540210225152,67281040,1999.378,978.089,11567.388,83.084,7043.868,10127.462,5330.718,358.656,1525.459
United Kingdom,2022,2540210225152,67508936,2031.876,869.846,10662.307,84.581,7588.769,10976.965,5820.21,392.916,1519.567
United States,1991,9243499429888,251560192,22576.309,21019.277,21004.803,1142.176,11513.006,36208.07,4239.817,1066.569,19680.094
United States,1992,9572148314112,255175328,22909.344,20864.207,21410.805,985.306,11068.534,36435.289,3825.684,976.22,20084.928
United States,1993,9834941382656,258779760,23390.023,21340.355,21637.777,1079.107,11175.939,36231.754,4131.907,1069.254,20497.916
United States,1994,10232022433792,262273584,23820.387,21134.967,21851.535,988.82,11157.877,36678.289,3864.338,1013.514,20893.971
United States,1995,10510263123968,265660560,24340.916,21053.383,22509.285,1171.494,11934.421,36127.031,4363.27,1159.149,21170.41
United States,1996,10909166600192,268984352,25161.398,21738.441,22636.625,1292.081,12186.809,36980.363,4694.484,1262.743,21883.338
United States,1997,11398757220352,272395424,25350.254,21919.523,22486.852,1306.825,11653.618,37004.176,4760.438,1296.722,22175.863
United States,1998,11906028929024,275835008,25512.498,21858.496,21831.135,1167.688,11638.322,37163.926,4343.193,1198.005,22302.24
United States,1999,12463818932224,279181568,25965.105,21563.367,21644.078,1134.048,12054.125,37742.793,4262.81,1190.098,22599.816
United States,2000,12973842104320,282398560,26545.426,22261.219,22251.908,956.202,11759.445,37727.297,3785.711,1069.079,23224.576
United States,2001,13100471287808,285470496,25912.779,21372.84,21040.982,729.112,11097.594,37260.762,3105.653,886.572,22744.744
United States,2002,13334491430912,288350240,26297.848,21149.467,21505.484,886.387,11638.168,36907.938,3662.185,1055.992,22941.979
United States,2003,13708808945664,291109824,26380.113,21347.74,20686.01,918.107,11473.304,37112.051,3787.915,1102.699,23040.119
United States,2004,14227881328640,293947872,26897.549,21279.223,20569.215,884.272,11561.31,38094.734,3753.067,1103.206,23499.125
United States,2005,14703731408896,296842656,26910.133,21381.551,20050.789,888.552,11444.341,37777.852,3824.924,1135.401,23512.965
United States,2006,15095884152832,299753088,26698.119,20849.436,19568.699,943.076,11715.473,36933.43,4167.322,1249.168,23186.369
United States,2007,15364464312320,302743392,27063.787,20921.512,20616.082,794.766,11517.339,36340.199,3909.257,1183.502,23576.988
United States,2008,15319731011584,305694912,26405.514,20389.789,20572.512,813.033,11808.681,33607.672,4322.863,1321.477,22795.662
United States,2009,14894294368256,308512032,25105.531,17770.381,20019.578,871.344,12024.258,31561.959,4719.823,1456.122,21395.902
United States,2010,15270622003200,311182848,25951.863,18640.299,20829.986,818.49,12141.289,31785.902,4870.875,1515.733,22173.703
United States,2011,15509302018048,313876608,25726.066,17437.016,20970.367,996.984,12668.445,30886.521,5653.205,1774.409,21749.736
United States,2012,15849635184640,316651328,25047.863,15279.911,21731.246,856.747,12176.307,29914.881,5447.252,1724.88,21192.219
United States,2013,16108428984320,319375168,25727.75,15725.304,22137.689,826.238,12548.557,30144.963,5747.398,1835.576,21720.053
United States,2014,16482662612992,322033952,25996.219,15560.023,22428.084,786.221,12636.841,30100.135,5862.975,1888.077,21926.727
United States,2015,16902578503680,324607776,25747.033,13336.334,22907.014,751.646,12604.264,30469.75,5924.01,1922.98,21655.59
United States,2016,17162557194240,327210208,25723.152,12104.576,22893.508,798.05,13171.486,30443.965,6513.199,2131.185,21413.307
United States,2017,17596283879424,329791232,25819.029,11681.913,22438.203,890.988,13671.498,30497.4,7110.247,2344.897,21310.291
United States,2018,18140645818368,332140032,26764.953,11108.142,24747.492,862.949,13717.509,31010.205,7223.578,2399.24,22208.822
United States,2019,18140645818368,334319680,26574.742,9423.495,25454.676,845.329,13850.071,30760.773,7403.751,2475.22,21944.391
United States,2020,18140645818368,335942016,24603.098,7608.996,24792.576,833.328,13947.792,26886.775,7710.394,2590.245,19917.447
United States,2021,18140645818368,336997632,25945.025,8714.881,24801.463,731.37,14203.955,29268.451,8089.12,2726.014,21158.328
United States,2022,18140645818368,338289856,26641.771,8103.174,26049.031,756.659,14918.417,29683.652,8912.268,3014.93,21595.023
Venezuela,1991,282135822336,20226212,607.641,6192.301738,12019.66,2202.192,6511.857,11510.75,6511.857,131.71,475.931
Venezuela,1992,301070155776,20700462,657.615,2.051,11591.465,2283.572,6752.499,13422.098,6752.499,139.78,517.835
Venezuela,1993,303295660032,21172098,650.657,15.639,12230.81,2242.48,6630.988,11854.392,6630.988,140.392,510.265
Venezuela,1994,297781329920,21640830,706.328,29.816,12656.54,2369.78,7007.413,12944.922,7007.413,151.646,554.682
Venezuela,1995,310739140608,22107288,727.397,2.688,13808.166,2327.287,6881.762,12210.433,6881.762,152.137,575.26
Venezuela,1996,311745871872,22572114,708.863,8.275,14620.434,2385.554,7054.058,9721.587,7054.058,159.225,549.638
Venezuela,1997,333064601600,23037560,749.356,17.321,14854.568,2485.854,7350.642,10305.027,7350.642,169.341,580.015
Venezuela,1998,335829106688,23503816,794.73,17.699,15270.884,2464.408,7287.229,11237.002,7287.229,171.278,623.453
Venezuela,1999,317196894208,23966964,795.373,17.712,12694.6,2528.48,7476.689,12997.239,7476.689,179.194,616.18
Venezuela,2000,330514169856,24427732,818.318,62.908,12688.709,2546.286,7612.382,13135.537,7612.382,185.953,632.364
Venezuela,2001,343645650944,24880210,850.195,22.863,13202.552,2405.526,7136.71,13809.428,7136.71,177.563,672.633
Venezuela,2002,314345783296,25330926,860.09,8.379,12451.659,2326.8,6859.989,14634.126,6859.989,173.77,686.32
Venezuela,2003,291683467264,25782032,803.777,19.429,10859.749,2324.487,6809.018,13487.677,6809.018,175.55,628.227
Venezuela,2004,346768572416,26226930,873.013,6192.301738,12021.821,2644.991,7699.405,13565.673,7699.405,201.932,671.081
Venezuela,2005,384106692608,26668790,899.728,16.236,11412.25,2867.022,8276.949,14031.682,8276.949,220.736,678.992
Venezuela,2006,424502624256,27102084,949.324,106.195,12893.85,2980.583,8547.457,13480.209,8547.457,231.654,717.67
Venezuela,2007,462973370368,27525096,1002.8,58.604,13539.301,2987.456,8530.028,14304.28,8530.028,234.79,768.01
Venezuela,2008,489024782336,27933836,984.145,58.659,12493.649,3077.63,8723.052,13955.939,8723.052,243.668,740.477
Venezuela,2009,475066335232,28327896,981.845,97.404,12078.852,3004.106,8462.482,14021.271,8462.482,239.724,742.121
Venezuela,2010,478283169792,28715026,946.352,80.716,10888.66,2647.046,7410.13,14577.166,7410.13,212.782,733.57
Venezuela,2011,503382671360,29096158,969.912,81.993,11453.88,2846.768,7884.317,13914.528,7884.317,229.403,740.509
Venezuela,2012,533462253568,29470428,1015.111,83.256,11744.937,2754.965,7605.179,15011.709,7605.179,224.128,790.983
Venezuela,2013,624601399296,29838022,1023.758,81.946,10827.058,2771.967,7452.43,15949.078,7452.43,222.366,801.392
Venezuela,2014,598398271488,30193260,983.08,75.921,11269.601,2108.086,7228.771,13985.305,7228.771,218.26,764.82
Venezuela,2015,558924234752,30529722,969.267,50.056,12131.861,2428.781,6605.505,12960.888,6605.505,201.664,767.603
Venezuela,2016,456477147136,30741464,844.187,55.787,12113.52,2027.555,5492.726,9798.841,5492.726,168.854,675.333
Venezuela,2017,384942604288,30563430,850.966,31.173,12631.235,1979.817,6108.755,9071.463,6108.755,186.704,664.262
Venezuela,2018,309413019648,29825652,718.198,12.778,10601.31,1949.664,5795.37,7670.423,5795.37,172.851,545.347
Venezuela,2019,309413019648,28971686,615.09,25.912,8828.005,1713.397,5718.311,6658.499,5718.311,165.669,449.421
Venezuela,2020,309413019648,28490458,505.001,18.445,7567.828,2194.068,6195.562,3943.434,6195.562,176.514,328.487
Venezuela,2021,309413019648,28199862,583.354,16.772,9950.087,2163.131,6297.145,4422.412,6297.145,177.579,405.775
Venezuela,2022,309413019648,28301700,613.67,14.699,10309.493,2354.22,6139.501,5219.452,6139.501,173.758,439.912
Vietnam,1991,115914735616,68358824,78.514,365.273,10.164,92.409,273.254,499.869,273.254,18.679,59.835
Vietnam,1992,125496475648,69788752,85.793,358.788,29.038,103.57,306.254,535.241,306.254,21.373,64.42
Vietnam,1993,135124664320,71176408,97.972,340.519,33.895,111.905,330.902,671.157,330.902,23.552,74.42
